78
12
19
208
129
15
80
247
58
50
11
99
108
341
129
73
388
238
414
105
123
14
27
208
27
73
26
55
43
5
388
463
15
17
47
48
158
208
61
70
414
75
86
84
33
4
188
31
272
63
26
12
45
49
195
7
115
262
71
162
73
69
33
36
105
106
45
63
21
109
105
175
191
11
50
17
238
109
46
247
14
3
5
108
42
26
173
238
276
175
38
50
55
115
100
12
120
272
57
16
100
388
43
8
50
22
135
50
197
20
23
0
20
8
115
35
123
50
14
57
12
41
50
238
19
115
99
0
129
58
106
16
154
12
86
2
135
188
247
247
27
103
69
60
30
109
129
154
34
12
52
154
195
73
106
39
73
33
75
29
93
463
47
8
3
272
66
36
22
89
238
123
188
26
2
57
216
129
7
108
71
67
57
195
40
135
73
63
19
63
5
12
38
45
3
21
388
4
191
216
2
9
20
189
15
388
39
50
22
105
463
81
262
1
11
162
22
22
103
7
69
22
45
388
15
158
135
93
34
93
84
19
26
27
4
55
123
5
216
195
43
120
45
103
42
36
53
21
16
7
15
191
23
135
216
129
26
388
109
100
22
110
12
129
7
24
54
2
52
6
7
11
414
120
5
42
120
71
120
44
120
197
41
105
0
23
50
19
17
20
14
188
208
276
66
100
15
53
35
28
86
1
27
216
22
11
35
46
45
414
109
84
341
208
158
157
102
103
195
158
276
238
4
162
6
162
175
276
51
69
276
45
39
17
108
120
67
75
129
110
81
21
11
6
158
30
80
60
24
50
10
49
81
195
58
189
27
162
69
154
123
27
15
20
42
73
55
22
463
71
188
162
69
45
17
27
19
115
191
70
3
40
154
106
8
64
158
43
341
189
55
16
175
21
388
110
191
109
69
80
45
49
195
11
3
12
57
15
272
34
36
60
4
71
195
39
71
29
52
28
6
43
106
19
9
109
2
102
388
29
247
58
29
123
35
162
39
28
38
93
189
44
157
0
50
238
46
247
105
129
89
102
10
93
58
50
10
51
75
108
388
23
2
70
188
29
3
27
11
15
71
0
27
123
81
189
86
99
110
120
58
120
463
262
89
39
84
208
53
175
21
247
129
16
40
10
208
22
247
99
276
8
45
11
110
4
106
49
45
67
463
58
93
414
66
33
8
75
208
388
262
33
24
47
388
16
414
33
120
15
45
12
13
19
38
50
71
27
43
19
110
58
0
106
84
129
18
208
56
49
31
58
49
188
14
99
414
66
35
16
106
208
86
35
272
1
73
40
44
3
388
120
115
463
24
43
272
48
84
123
93
30
28
191
197
22
31
158
208
191
40
5
247
191
388
208
2
27
216
27
33
10
102
173
22
30
388
15
57
56
47
238
13
59
27
68
39
109
46
162
109
216
272
238
123
40
110
47
105
108
47
19
26
208
89
20
5
208
7
6
29
100
81
6
54
157
48
49
188
49
22
50
43
67
23
26
191
75
276
20
4
175
71
25
154
9
20
216
102
123
16
57
60
55
43
21
110
43
80
70
86
66
51
123
47
115
120
276
123
188
10
463
110
17
108
89
64
158
12
28
44
42
47
341
84
4
18
158
106
7
44
173
24
60
157
154
154
105
158
17
154
67
175
45
272
15
3
341
70
48
162
108
341
0
157
55
93
44
158
69
21
216
27
86
99
67
42
30
123
8
175
19
19
58
44
43
25
463
51
191
123
110
63
55
135
99
66
197
69
43
28
60
41
110
2
63
6
53
35
67
158
23
106
11
31
6
81
45
105
3
20
276
154
13
414
272
45
55
158
20
66
9
29
105
102
26
100
35
191
8
69
272
197
63
7
272
46
123
46
188
64
23
64
5
188
123
18
11
61
238
19
247
99
388
216
8
2
54
135
14
191
57
197
43
195
69
36
60
4
115
24
100
272
80
13
81
29
21
3
106
45
103
2
103
23
34
41
20
123
25
208
58
191
7
47
27
14
42
10
67
276
13
19
8
8
38
1
238
99
25
5
46
47
24
123
154
10
103
388
44
0
80
42
216
28
13
414
14
238
61
102
12
120
67
20
17
110
70
8
272
123
16
247
29
69
109
44
0
34
29
463
24
22
93
93
238
93
158
39
109
60
21
3
191
49
5
20
63
67
37
216
18
52
28
23
16
162
42
10
27
41
388
49
162
63
67
162
17
106
388
276
12
102
105
135
14
28
109
0
81
216
29
162
70
24
47
66
162
60
10
58
39
63
157
11
8
272
272
60
33
46
80
238
8
15
103
341
110
71
45
272
7
99
388
25
20
86
81
157
29
37
38
102
86
3
89
197
89
4
99
16
50
29
188
414
37
20
44
75
103
93
262
102
41
0
38
108
103
388
262
414
69
341
13
105
135
25
29
47
8
34
33
108
5
123
58
414
20
123
86
216
129
102
86
173
45
6
25
414
69
26
84
47
35
47
84
120
58
39
106
55
60
50
75
262
115
173
100
19
28
262
276
154
41
34
100
20
262
75
41
109
67
27
115
75
129
57
70
158
108
70
157
73
54
63
50
24
216
4
0
33
34
0
24
50
0
173
17
5
262
162
